sample1 dist sample2
6206_S93 536 STP63409_S658_L006
6206_S93 536 STP_38194_S260_L004
6206_S93 536 STP_49433_S226_L004
6316_S68 536 STP_45169_S231_L004
STP60985_S682_L006 536 STP_36960_S210_L004
STP61001_S668_L006 536 STP_36939_S212_L004
STP61113_S633_L006 536 STP61303_S674_L006
STP61218_S630_L006 536 STP_37469_S198_L004
STP61218_S630_L006 536 STP_38336_S245_L004
STP61303_S674_L006 536 STP63114_S648_L006
STP61303_S674_L006 536 STP63531_S647_L006
STP61303_S674_L006 536 STP_51035_S242_L004
STP61303_S674_L006 536 STP_55236_S219_L004
STP61786_S640_L006 536 STP63405_S657_L006
STP61786_S640_L006 536 STP_42276_S228_L004
STP63135_S653_L006 536 STP_37173_S200_L004
STP63351_S646_L006 536 STP63405_S657_L006
STP63405_S657_L006 536 STP63409_S658_L006
STP63409_S658_L006 536 STP_42276_S228_L004
STP63439_S664_L006 536 STP_36939_S212_L004
STP63613_S661_L006 536 STP_38172_S204_L004
STP_37524_S197_L004 536 STP_48351_S230_L004
STP_37524_S197_L004 536 STP_53446_S221_L004
STP_38194_S260_L004 536 STP_42276_S228_L004
STP_42276_S228_L004 536 STP_49433_S226_L004
37794_S515_L005 537 43606_S519_L005
38033_S487_L005 537 59824_S584_L006
38033_S487_L005 537 5992_S92
38033_S487_L005 537 STP_38194_S260_L004
38716_S482_L005 537 5893_S90
38716_S482_L005 537 STP62809_S656_L006
38716_S482_L005 537 STP63351_S646_L006
39177_S493_L005 537 6206_S93
39177_S493_L005 537 STP63405_S657_L006
39177_S493_L005 537 STP_37710_S202_L004
40725_S480_L005 537 42272_S479_L005
40725_S480_L005 537 4483_S76
40725_S480_L005 537 STP61303_S674_L006
43606_S519_L005 537 6357_S87
43606_S519_L005 537 STP_47665_S256_L004
45877_S511_L005 537 STP61218_S630_L006
46090_S577_L006 537 6393_S83
46090_S577_L006 537 6522_S89
46090_S577_L006 537 STP_47571_S257_L004
47977_S520_L005 537 5893_S90
47977_S520_L005 537 59824_S584_L006
47977_S520_L005 537 STP61786_S640_L006
47977_S520_L005 537 STP63409_S658_L006
47977_S520_L005 537 STP_49433_S226_L004
4940_S95 537 5992_S92
4940_S95 537 STP62809_S656_L006
4940_S95 537 STP63409_S658_L006
5376_S105 537 57874_S474_L005
5376_S105 537 6316_S68
5376_S105 537 STP61303_S674_L006
5376_S105 537 STP63613_S661_L006
5376_S105 537 STP_48481_S253_L004
5599_S107 537 59856_S580_L006
5691_S73 537 6316_S68
57404_S476_L005 537 6256_S91
57404_S476_L005 537 STP_42276_S228_L004
58024_S383_L005 537 STP61757_S629_L006
58653_S506_L005 537 6316_S68
58913_S501_L005 537 6089_S69
5893_S90 537 6522_S89
5978_S78 537 5992_S92
5978_S78 537 STP61786_S640_L006
5978_S78 537 STP63409_S658_L006
5978_S78 537 STP_38194_S260_L004
5978_S78 537 STP_49433_S226_L004
59856_S580_L006 537 STP_37680_S208_L004
59856_S580_L006 537 STP_47214_S233_L004
6088_S79 537 STP61303_S674_L006
6088_S79 537 STP_48481_S253_L004
6206_S93 537 STP60985_S682_L006
6256_S91 537 STP_45773_S240_L004
6256_S91 537 STP_50113_S225_L004
6256_S91 537 STP_51755_S215_L004
6393_S83 537 STP62809_S656_L006
6393_S83 537 STP63042_S662_L006
STP60985_S682_L006 537 STP63405_S657_L006
STP60985_S682_L006 537 STP_37710_S202_L004
STP61218_S630_L006 537 STP61651_S643_L006
STP61218_S630_L006 537 STP61980_S670_L006
STP61218_S630_L006 537 STP_57060_S224_L004
STP61303_S674_L006 537 STP_37316_S222_L004
STP61303_S674_L006 537 STP_47031_S223_L004
STP63042_S662_L006 537 STP_47571_S257_L004
STP63135_S653_L006 537 STP_51035_S242_L004
STP63351_S646_L006 537 STP_36960_S210_L004
STP_42276_S228_L004 537 STP_45773_S240_L004
STP_42276_S228_L004 537 STP_50113_S225_L004
38019_S494_L005 538 STP_36939_S212_L004
38033_S487_L005 538 39177_S493_L005
38033_S487_L005 538 STP60985_S682_L006
38170_S517_L005 538 STP61303_S674_L006
38716_S482_L005 538 38767_S481_L005
38767_S481_L005 538 6522_S89
38767_S481_L005 538 STP_36960_S210_L004
38812_S497_L005 538 5462_S104
38812_S497_L005 538 58077_S500_L005
38812_S497_L005 538 59460_S582_L006
38812_S497_L005 538 STP61001_S668_L006
39177_S493_L005 538 47977_S520_L005
39177_S493_L005 538 4940_S95
39390_S489_L005 538 STP_36939_S212_L004
40725_S480_L005 538 6088_S79
42272_S479_L005 538 5119_S77
42272_S479_L005 538 57874_S474_L005
42272_S479_L005 538 STP63613_S661_L006
42272_S479_L005 538 STP_48481_S253_L004
4332_S66 538 STP61651_S643_L006
4332_S66 538 STP_57060_S224_L004
43606_S519_L005 538 59358_S503_L005
43606_S519_L005 538 STP62953_S645_L006
43606_S519_L005 538 STP_51755_S215_L004
4483_S76 538 STP_47571_S257_L004
4483_S76 538 STP_48481_S253_L004
47977_S520_L005 538 STP60985_S682_L006
4942_S98 538 STP61303_S674_L006
5119_S77 538 STP63531_S647_L006
57404_S476_L005 538 5978_S78
57874_S474_L005 538 STP61303_S674_L006
57874_S474_L005 538 STP_51035_S242_L004
58653_S506_L005 538 STP63405_S657_L006
58653_S506_L005 538 STP_37710_S202_L004
58913_S501_L005 538 STP59852_S679_L006
5893_S90 538 6206_S93
5893_S90 538 STP_42276_S228_L004
59303_S590_L006 538 STP61303_S674_L006
59712_S585_L006 538 STP_37524_S197_L004
5978_S78 538 STP_45773_S240_L004
5978_S78 538 STP_50113_S225_L004
59824_S584_L006 538 6256_S91
59824_S584_L006 538 STP_42276_S228_L004
5992_S92 538 6256_S91
6206_S93 538 STP62809_S656_L006
6206_S93 538 STP63351_S646_L006
6256_S91 538 STP_38194_S260_L004
6316_S68 538 STP61303_S674_L006
6316_S68 538 STP_38172_S204_L004
6393_S83 538 STP_45169_S231_L004
6522_S89 538 STP_51035_S242_L004
STP61303_S674_L006 538 STP_48481_S253_L004
STP62809_S656_L006 538 STP63405_S657_L006
STP62809_S656_L006 538 STP_37710_S202_L004
STP63351_S646_L006 538 STP_37710_S202_L004
STP63531_S647_L006 538 STP63613_S661_L006
STP_36960_S210_L004 538 STP_45169_S231_L004
STP_45169_S231_L004 538 STP_47571_S257_L004
38033_S487_L005 539 5893_S90
38033_S487_L005 539 STP61786_S640_L006
38033_S487_L005 539 STP63351_S646_L006
38033_S487_L005 539 STP63409_S658_L006
38033_S487_L005 539 STP_49433_S226_L004
38716_S482_L005 539 46090_S577_L006
38716_S482_L005 539 58653_S506_L005
38716_S482_L005 539 STP63042_S662_L006
38767_S481_L005 539 6206_S93
38767_S481_L005 539 STP63405_S657_L006
38767_S481_L005 539 STP_37710_S202_L004
39177_S493_L005 539 6256_S91
39177_S493_L005 539 STP_42276_S228_L004
40725_S480_L005 539 STP63531_S647_L006
40725_S480_L005 539 STP_51035_S242_L004
42458_S612_L006 539 57608_S473_L005
4302_S74 539 STP61303_S674_L006
4332_S66 539 STP_37469_S198_L004
4332_S66 539 STP_38336_S245_L004
46090_S577_L006 539 4940_S95
46090_S577_L006 539 STP_36960_S210_L004
47977_S520_L005 539 STP63351_S646_L006
4940_S95 539 5893_S90
5119_S77 539 6088_S79
5119_S77 539 STP_37173_S200_L004
5376_S105 539 6393_S83
5376_S105 539 STP_47571_S257_L004
5398_S103 539 STP61303_S674_L006
5599_S107 539 STP_37469_S198_L004
5599_S107 539 STP_38336_S245_L004
5691_S73 539 6393_S83
5691_S73 539 STP_36960_S210_L004
5691_S73 539 STP_47571_S257_L004
57874_S474_L005 539 6088_S79
5793_S75 539 STP61303_S674_L006
58653_S506_L005 539 6393_S83
58653_S506_L005 539 6522_S89
58653_S506_L005 539 STP_36960_S210_L004
58653_S506_L005 539 STP_47571_S257_L004
5893_S90 539 5978_S78
5978_S78 539 59824_S584_L006
6088_S79 539 STP63613_S661_L006
6256_S91 539 STP60985_S682_L006
6522_S89 539 STP63042_S662_L006
6522_S89 539 STP_37173_S200_L004
STP60985_S682_L006 539 STP_42276_S228_L004
STP61000_S677_L006 539 STP_36939_S212_L004
STP61303_S674_L006 539 STP61693_S669_L006
STP61303_S674_L006 539 STP63022_S650_L006
STP61303_S674_L006 539 STP_47215_S227_L004
STP61303_S674_L006 539 STP_52438_S259_L004
STP62336_S655_L006 539 STP_36939_S212_L004
STP62809_S656_L006 539 STP_36960_S210_L004
STP63042_S662_L006 539 STP_36960_S210_L004
STP63405_S657_L006 539 STP_45169_S231_L004
STP_36939_S212_L004 539 STP_52848_S216_L004
STP_37173_S200_L004 539 STP_48481_S253_L004
STP_37469_S198_L004 539 STP_37680_S208_L004
STP_37469_S198_L004 539 STP_47214_S233_L004
STP_37524_S197_L004 539 STP_56121_S238_L004
STP_37680_S208_L004 539 STP_38336_S245_L004
STP_37710_S202_L004 539 STP_38172_S204_L004
STP_37710_S202_L004 539 STP_45169_S231_L004
STP_38336_S245_L004 539 STP_47214_S233_L004
37851_S516_L005 540 STP_36939_S212_L004
38033_S487_L005 540 38767_S481_L005
38716_S482_L005 540 STP61303_S674_L006
38716_S482_L005 540 STP_38172_S204_L004
38716_S482_L005 540 STP_45169_S231_L004
38767_S481_L005 540 47977_S520_L005
38767_S481_L005 540 4940_S95
38812_S497_L005 540 STP63439_S664_L006
39177_S493_L005 540 5978_S78
40725_S480_L005 540 STP_37173_S200_L004
40751_S597_L006 540 57608_S473_L005
42272_S479_L005 540 6316_S68
4332_S66 540 45877_S511_L005
4332_S66 540 STP61980_S670_L006
43606_S519_L005 540 57404_S476_L005
43606_S519_L005 540 STP_45773_S240_L004
43606_S519_L005 540 STP_50113_S225_L004
4483_S76 540 6393_S83
45877_S511_L005 540 5599_S107
45877_S511_L005 540 STP_37680_S208_L004
45877_S511_L005 540 STP_47214_S233_L004
46090_S577_L006 540 6206_S93
46090_S577_L006 540 STP63405_S657_L006
46090_S577_L006 540 STP_37710_S202_L004
47977_S520_L005 540 STP_45169_S231_L004
4940_S95 540 STP_51035_S242_L004
5119_S77 540 STP_51035_S242_L004
5446_S100 540 STP61303_S674_L006
5599_S107 540 STP61651_S643_L006
5599_S107 540 STP61980_S670_L006
5599_S107 540 STP_57060_S224_L004
5691_S73 540 STP63405_S657_L006
5691_S73 540 STP_37710_S202_L004
57874_S474_L005 540 STP63531_S647_L006
58653_S506_L005 540 6206_S93
58653_S506_L005 540 STP_42276_S228_L004
5893_S90 540 6256_S91
59502_S583_L006 540 60573_S589_L006
59502_S583_L006 540 STP62265_S676_L006
5978_S78 540 STP60985_S682_L006
6135_S94 540 STP_36939_S212_L004
6206_S93 540 STP63042_S662_L006
6256_S91 540 STP61786_S640_L006
6256_S91 540 STP63351_S646_L006
6256_S91 540 STP63409_S658_L006
6256_S91 540 STP_49433_S226_L004
6316_S68 540 STP63531_S647_L006
6316_S68 540 STP_51035_S242_L004
6393_S83 540 STP_38172_S204_L004
STP61024_S634_L006 540 STP_36939_S212_L004
STP61218_S630_L006 540 STP_38197_S203_L004
STP61303_S674_L006 540 STP_47571_S257_L004
STP61651_S643_L006 540 STP_37680_S208_L004
STP61651_S643_L006 540 STP_47214_S233_L004
STP61980_S670_L006 540 STP_37680_S208_L004
STP61980_S670_L006 540 STP_47214_S233_L004
STP62265_S676_L006 540 STP_37544_S205_L004
STP62809_S656_L006 540 STP_42276_S228_L004
STP63042_S662_L006 540 STP63405_S657_L006
STP63042_S662_L006 540 STP_37710_S202_L004
STP63135_S653_L006 540 STP_47215_S227_L004
STP63351_S646_L006 540 STP_42276_S228_L004
STP63531_S647_L006 540 STP_48481_S253_L004
STP_36960_S210_L004 540 STP_38172_S204_L004
STP_37680_S208_L004 540 STP_57060_S224_L004
STP_38172_S204_L004 540 STP_47571_S257_L004
STP_47214_S233_L004 540 STP_57060_S224_L004
STP_48481_S253_L004 540 STP_51035_S242_L004
38033_S487_L005 541 46090_S577_L006
38033_S487_L005 541 STP62809_S656_L006
38033_S487_L005 541 STP63042_S662_L006
38716_S482_L005 541 5376_S105
38716_S482_L005 541 5691_S73
38767_S481_L005 541 6256_S91
38767_S481_L005 541 STP_42276_S228_L004
38812_S497_L005 541 STP61000_S677_L006
43606_S519_L005 541 59824_S584_L006
43606_S519_L005 541 5992_S92
43606_S519_L005 541 STP61786_S640_L006
43606_S519_L005 541 STP63409_S658_L006
43606_S519_L005 541 STP_38194_S260_L004
43606_S519_L005 541 STP_49433_S226_L004
4483_S76 541 STP63405_S657_L006
46090_S577_L006 541 47977_S520_L005
47977_S520_L005 541 5691_S73
47977_S520_L005 541 58653_S506_L005
47977_S520_L005 541 STP62809_S656_L006
47977_S520_L005 541 STP63042_S662_L006
4940_S95 541 STP63042_S662_L006
4940_S95 541 STP_37173_S200_L004
5376_S105 541 6522_S89
5376_S105 541 STP_36960_S210_L004
5378_S102 541 STP61218_S630_L006
5484_S97 541 STP_36939_S212_L004
57874_S474_L005 541 STP_37173_S200_L004
5860_S70 541 STP61303_S674_L006
58653_S506_L005 541 5978_S78
58972_S508_L005 541 STP61303_S674_L006
5978_S78 541 STP62809_S656_L006
5978_S78 541 STP63351_S646_L006
6088_S79 541 6316_S68
6206_S93 541 STP61303_S674_L006
6206_S93 541 STP_38172_S204_L004
6206_S93 541 STP_45169_S231_L004
6316_S68 541 STP_37173_S200_L004
STP61303_S674_L006 541 STP62360_S659_L006
STP61303_S674_L006 541 STP_37710_S202_L004
STP63405_S657_L006 541 STP_38172_S204_L004
STP63613_S661_L006 541 STP_47215_S227_L004
STP_38172_S204_L004 541 STP_42276_S228_L004
STP_42276_S228_L004 541 STP_45169_S231_L004
38019_S494_L005 542 38812_S497_L005
38033_S487_L005 542 STP_45169_S231_L004
38716_S482_L005 542 4483_S76
38767_S481_L005 542 5978_S78
38812_S497_L005 542 39390_S489_L005
39177_S493_L005 542 43606_S519_L005
42272_S479_L005 542 6393_S83
42272_S479_L005 542 STP_36960_S210_L004
42272_S479_L005 542 STP_47571_S257_L004
43606_S519_L005 542 STP60985_S682_L006
4423_S72 542 STP_36939_S212_L004
4483_S76 542 6522_S89
4483_S76 542 STP_36960_S210_L004
46090_S577_L006 542 6256_S91
46090_S577_L006 542 STP_42276_S228_L004
47977_S520_L005 542 STP_38172_S204_L004
5376_S105 542 6206_S93
5376_S105 542 STP63405_S657_L006
5376_S105 542 STP_37710_S202_L004
55909_S491_L005 542 STP61303_S674_L006
5691_S73 542 6206_S93
5691_S73 542 STP_42276_S228_L004
5713_S71 542 STP61303_S674_L006
59753_S592_L006 542 STP61218_S630_L006
5978_S78 542 STP_38172_S204_L004
5978_S78 542 STP_45169_S231_L004
6088_S79 542 STP_37710_S202_L004
6256_S91 542 STP62809_S656_L006
6256_S91 542 STP63042_S662_L006
6393_S83 542 STP61303_S674_L006
6393_S83 542 STP63531_S647_L006
6522_S89 542 STP_38172_S204_L004
STP61303_S674_L006 542 STP_36960_S210_L004
STP62359_S649_L006 542 STP_36939_S212_L004
STP63042_S662_L006 542 STP_42276_S228_L004
STP63531_S647_L006 542 STP_47571_S257_L004
STP_36939_S212_L004 542 STP_47837_S235_L004
STP_47571_S257_L004 542 STP_51035_S242_L004
37794_S515_L005 543 STP_36939_S212_L004
38033_S487_L005 543 5376_S105
38033_S487_L005 543 5691_S73
38033_S487_L005 543 58653_S506_L005
38716_S482_L005 543 6088_S79
38716_S482_L005 543 STP_37173_S200_L004
38812_S497_L005 543 STP62336_S655_L006
38812_S497_L005 543 STP_52848_S216_L004
42272_S479_L005 543 STP63405_S657_L006
42272_S479_L005 543 STP_37710_S202_L004
4332_S66 543 STP_38197_S203_L004
43606_S519_L005 543 5893_S90
43606_S519_L005 543 STP62809_S656_L006
43606_S519_L005 543 STP63351_S646_L006
4483_S76 543 6206_S93
4483_S76 543 STP_37710_S202_L004
46090_S577_L006 543 5978_S78
47977_S520_L005 543 5376_S105
4940_S95 543 58653_S506_L005
5119_S77 543 STP_47215_S227_L004
5599_S107 543 STP_38197_S203_L004
5691_S73 543 5978_S78
57874_S474_L005 543 STP_47215_S227_L004
58913_S501_L005 543 STP_38200_S243_L004
58971_S507_L005 543 STP61303_S674_L006
5978_S78 543 STP63042_S662_L006
6088_S79 543 6393_S83
6088_S79 543 STP_36960_S210_L004
6088_S79 543 STP_47571_S257_L004
6256_S91 543 STP_45169_S231_L004
6316_S68 543 STP_47215_S227_L004
6357_S87 543 STP_36939_S212_L004
6393_S83 543 STP_37173_S200_L004
STP61303_S674_L006 543 STP63405_S657_L006
STP62583_S672_L006 543 STP_36939_S212_L004
STP62844_S644_L006 543 STP63135_S653_L006
STP63405_S657_L006 543 STP_51035_S242_L004
STP_36939_S212_L004 543 STP_45954_S229_L004
STP_36939_S212_L004 543 STP_47665_S256_L004
STP_37173_S200_L004 543 STP_47571_S257_L004
STP_37680_S208_L004 543 STP_38197_S203_L004
STP_38197_S203_L004 543 STP_47214_S233_L004
37851_S516_L005 544 38812_S497_L005
38033_S487_L005 544 4483_S76
38033_S487_L005 544 STP61303_S674_L006
38033_S487_L005 544 STP_38172_S204_L004
38716_S482_L005 544 42272_S479_L005
38716_S482_L005 544 STP63531_S647_L006
38767_S481_L005 544 43606_S519_L005
38812_S497_L005 544 57404_S476_L005
38812_S497_L005 544 6135_S94
38812_S497_L005 544 STP61024_S634_L006
38812_S497_L005 544 STP62953_S645_L006
38812_S497_L005 544 STP_50113_S225_L004
40725_S480_L005 544 STP_47215_S227_L004
42272_S479_L005 544 47977_S520_L005
42272_S479_L005 544 6522_S89
4294_S81 544 STP61303_S674_L006
4332_S66 544 5378_S102
4483_S76 544 47977_S520_L005
4483_S76 544 4940_S95
45224_S579_L006 544 STP_37544_S205_L004
47977_S520_L005 544 STP61303_S674_L006
4940_S95 544 STP_38172_S204_L004
5376_S105 544 6256_S91
5376_S105 544 STP_42276_S228_L004
5378_S102 544 5599_S107
5378_S102 544 STP_37680_S208_L004
5378_S102 544 STP_47214_S233_L004
56886_S477_L005 544 59502_S583_L006
5691_S73 544 6256_S91
5717_S84 544 STP_37524_S197_L004
58653_S506_L005 544 6256_S91
59358_S503_L005 544 STP_36939_S212_L004
5978_S78 544 STP61303_S674_L006
6088_S79 544 6206_S93
6088_S79 544 STP63405_S657_L006
6088_S79 544 STP_42276_S228_L004
6206_S93 544 STP_37173_S200_L004
6286_S82 544 STP63135_S653_L006
6330_S88 544 STP63135_S653_L006
6393_S83 544 STP_51035_S242_L004
6522_S89 544 STP63531_S647_L006
STP59852_S679_L006 544 STP61303_S674_L006
STP61303_S674_L006 544 STP62844_S644_L006
STP61303_S674_L006 544 STP_38272_S246_L004
STP62265_S676_L006 544 STP_37171_S199_L004
STP62265_S676_L006 544 STP_37679_S207_L004
STP62953_S645_L006 544 STP_36939_S212_L004
STP62957_S663_L006 544 STP_36939_S212_L004
STP63531_S647_L006 544 STP_36960_S210_L004
STP_36960_S210_L004 544 STP_51035_S242_L004
STP_37173_S200_L004 544 STP_37710_S202_L004
STP_38200_S243_L004 544 STP_49344_S255_L004
38268_S484_L005 545 STP61303_S674_L006
38812_S497_L005 545 5484_S97
38812_S497_L005 545 59824_S584_L006
38812_S497_L005 545 STP_38194_S260_L004
42272_S479_L005 545 6206_S93
42272_S479_L005 545 STP_42276_S228_L004
4332_S66 545 59753_S592_L006
43606_S519_L005 545 46090_S577_L006
43606_S519_L005 545 58653_S506_L005
43606_S519_L005 545 STP63042_S662_L006
4483_S76 545 6256_S91
4483_S76 545 STP_42276_S228_L004
47977_S520_L005 545 6088_S79
4940_S95 545 5376_S105
5376_S105 545 5978_S78
5599_S107 545 59753_S592_L006
59753_S592_L006 545 STP_37680_S208_L004
59753_S592_L006 545 STP_47214_S233_L004
5978_S78 545 6088_S79
59854_S588_L006 545 60573_S589_L006
59854_S588_L006 545 STP62265_S676_L006
60261_S595_L006 545 STP_37524_S197_L004
60573_S589_L006 545 STP61572_S626_L006
6088_S79 545 6522_S89
6089_S69 545 STP61303_S674_L006
6206_S93 545 STP63531_S647_L006
6256_S91 545 STP61303_S674_L006
6256_S91 545 STP_38172_S204_L004
6286_S82 545 STP61303_S674_L006
6330_S88 545 STP61303_S674_L006
6330_S88 545 STP63613_S661_L006
6358_S67 545 STP61303_S674_L006
STP61303_S674_L006 545 STP61394_S636_L006
STP61303_S674_L006 545 STP_42276_S228_L004
STP63405_S657_L006 545 STP63531_S647_L006
STP63531_S647_L006 545 STP_37710_S202_L004
STP_36960_S210_L004 545 STP_37173_S200_L004
STP_37710_S202_L004 545 STP_51035_S242_L004
STP_47215_S227_L004 545 STP_47571_S257_L004
STP_47215_S227_L004 545 STP_48481_S253_L004
38033_S487_L005 546 42272_S479_L005
38033_S487_L005 546 STP63531_S647_L006
38268_S484_L005 546 STP63135_S653_L006
38716_S482_L005 546 STP_51035_S242_L004
38812_S497_L005 546 4423_S72
38812_S497_L005 546 STP60985_S682_L006
38812_S497_L005 546 STP62359_S649_L006
38812_S497_L005 546 STP_47837_S235_L004
39034_S495_L005 546 STP61303_S674_L006
40725_S480_L005 546 6286_S82
40725_S480_L005 546 6330_S88
42272_S479_L005 546 4940_S95
42272_S479_L005 546 5978_S78
43606_S519_L005 546 STP61303_S674_L006
43606_S519_L005 546 STP_38172_S204_L004
43606_S519_L005 546 STP_45169_S231_L004
4483_S76 546 5978_S78
45224_S579_L006 546 59502_S583_L006
47977_S520_L005 546 STP63531_S647_L006
47977_S520_L005 546 STP_51035_S242_L004
4940_S95 546 STP63531_S647_L006
5119_S77 546 STP62844_S644_L006
57404_S476_L005 546 STP_36939_S212_L004
58728_S499_L005 546 59502_S583_L006
58728_S499_L005 546 STP_37544_S205_L004
60573_S589_L006 546 STP61858_S628_L006
60573_S589_L006 546 STP_37679_S207_L004
60573_S589_L006 546 STP_53061_S254_L004
STP61757_S629_L006 546 STP_37524_S197_L004
STP61858_S628_L006 546 STP62265_S676_L006
STP62265_S676_L006 546 STP_37588_S206_L004
STP62265_S676_L006 546 STP_53061_S254_L004
STP62844_S644_L006 546 STP63613_S661_L006
STP63405_S657_L006 546 STP_37173_S200_L004
STP_36939_S212_L004 546 STP_45773_S240_L004
STP_36939_S212_L004 546 STP_50113_S225_L004
STP_36939_S212_L004 546 STP_51755_S215_L004
STP_37173_S200_L004 546 STP_42276_S228_L004
STP_38200_S243_L004 546 STP_48479_S237_L004
37794_S515_L005 547 38812_S497_L005
38033_S487_L005 547 6088_S79
38033_S487_L005 547 STP_37173_S200_L004
38268_S484_L005 547 STP63613_S661_L006
38812_S497_L005 547 6357_S87
38812_S497_L005 547 STP61786_S640_L006
38812_S497_L005 547 STP63351_S646_L006
38812_S497_L005 547 STP_45954_S229_L004
38812_S497_L005 547 STP_47665_S256_L004
38812_S497_L005 547 STP_49433_S226_L004
40725_S480_L005 547 STP62844_S644_L006
42165_S496_L005 547 STP61218_S630_L006
42272_S479_L005 547 6256_S91
43606_S519_L005 547 5376_S105
43606_S519_L005 547 5691_S73
47977_S520_L005 547 STP_37173_S200_L004
4940_S95 547 6088_S79
5119_S77 547 6286_S82
5119_S77 547 6330_S88
5462_S104 547 STP_37544_S205_L004
57874_S474_L005 547 6286_S82
57874_S474_L005 547 6330_S88
57875A_S478_L005 547 STP61303_S674_L006
58077_S500_L005 547 STP_37544_S205_L004
5978_S78 547 STP_37173_S200_L004
59824_S584_L006 547 STP_36939_S212_L004
5992_S92 547 STP_36939_S212_L004
6206_S93 547 STP_51035_S242_L004
6256_S91 547 STP63531_S647_L006
6286_S82 547 STP63613_S661_L006
6286_S82 547 STP_48481_S253_L004
6330_S88 547 STP_48481_S253_L004
6393_S83 547 STP_47215_S227_L004
STP61303_S674_L006 547 STP_52569_S218_L004
STP61572_S626_L006 547 STP62265_S676_L006
STP63531_S647_L006 547 STP_42276_S228_L004
STP_36939_S212_L004 547 STP_38194_S260_L004
STP_42276_S228_L004 547 STP_51035_S242_L004
38033_S487_L005 548 STP_51035_S242_L004
38812_S497_L005 548 59358_S503_L005
38812_S497_L005 548 STP62957_S663_L006
39177_S493_L005 548 STP_36939_S212_L004
40727_S486_L005 548 STP61303_S674_L006
43606_S519_L005 548 4483_S76
57874_S474_L005 548 STP62844_S644_L006
57875A_S478_L005 548 STP63135_S653_L006
5978_S78 548 STP63531_S647_L006
5978_S78 548 STP_51035_S242_L004
60573_S589_L006 548 STP_37171_S199_L004
60573_S589_L006 548 STP_37544_S205_L004
6088_S79 548 6256_S91
6256_S91 548 STP_37173_S200_L004
6316_S68 548 STP62844_S644_L006
STP60985_S682_L006 548 STP_36939_S212_L004
STP61302_S637_L006 548 STP61303_S674_L006
STP61303_S674_L006 548 STP61782_S632_L006
STP61694_S667_L006 548 STP62265_S676_L006
STP62844_S644_L006 548 STP_48481_S253_L004
STP63405_S657_L006 548 STP_47215_S227_L004
38268_S484_L005 549 5119_S77
38268_S484_L005 549 57874_S474_L005
38268_S484_L005 549 6316_S68
38716_S482_L005 549 STP_47215_S227_L004
38812_S497_L005 549 5691_S73
38812_S497_L005 549 STP62583_S672_L006
43606_S519_L005 549 6088_S79
43606_S519_L005 549 STP_37173_S200_L004
5462_S104 549 59502_S583_L006
56886_S477_L005 549 59854_S588_L006
57875A_S478_L005 549 STP63613_S661_L006
58077_S500_L005 549 59502_S583_L006
5893_S90 549 STP_36939_S212_L004
59460_S582_L006 549 59502_S583_L006
59460_S582_L006 549 STP_37544_S205_L004
6256_S91 549 STP_51035_S242_L004
6286_S82 549 6316_S68
6316_S68 549 6330_S88
6522_S89 549 STP_47215_S227_L004
STP61001_S668_L006 549 STP_37544_S205_L004
STP61786_S640_L006 549 STP_36939_S212_L004
STP63135_S653_L006 549 STP_45997_S250_L004
STP63351_S646_L006 549 STP_36939_S212_L004
STP63409_S658_L006 549 STP_36939_S212_L004
STP_36939_S212_L004 549 STP_49433_S226_L004
STP_36960_S210_L004 549 STP_47215_S227_L004
38268_S484_L005 550 40725_S480_L005
38767_S481_L005 550 STP_36939_S212_L004
38812_S497_L005 550 STP_45169_S231_L004
38812_S497_L005 550 STP_45773_S240_L004
38812_S497_L005 550 STP_51755_S215_L004
42165_S496_L005 550 4332_S66
42165_S496_L005 550 5599_S107
42165_S496_L005 550 STP_37680_S208_L004
42165_S496_L005 550 STP_47214_S233_L004
42272_S479_L005 550 43606_S519_L005
43606_S519_L005 550 STP63531_S647_L006
45224_S579_L006 550 STP_37679_S207_L004
56886_S477_L005 550 STP61858_S628_L006
56886_S477_L005 550 STP_37171_S199_L004
56886_S477_L005 550 STP_37679_S207_L004
56886_S477_L005 550 STP_53061_S254_L004
58728_S499_L005 550 STP_37171_S199_L004
59856_S580_L006 550 STP63613_S661_L006
60573_S589_L006 550 STP61694_S667_L006
60573_S589_L006 550 STP_37588_S206_L004
6206_S93 550 STP_47215_S227_L004
6393_S83 550 STP62844_S644_L006
STP61000_S677_L006 550 STP_37544_S205_L004
STP61303_S674_L006 550 STP_45997_S250_L004
STP62844_S644_L006 550 STP_47571_S257_L004
STP63613_S661_L006 550 STP_45997_S250_L004
STP_37710_S202_L004 550 STP_47215_S227_L004
38019_S494_L005 551 STP_37544_S205_L004
38033_S487_L005 551 STP_47215_S227_L004
38268_S484_L005 551 STP_47571_S257_L004
38268_S484_L005 551 STP_48481_S253_L004
38812_S497_L005 551 5992_S92
38812_S497_L005 551 STP62809_S656_L006
38812_S497_L005 551 STP63409_S658_L006
39390_S489_L005 551 STP_37544_S205_L004
45224_S579_L006 551 59854_S588_L006
46090_S577_L006 551 STP_36939_S212_L004
47977_S520_L005 551 STP_47215_S227_L004
4940_S95 551 STP_47215_S227_L004
5119_S77 551 57875A_S478_L005
56886_S477_L005 551 STP61572_S626_L006
57874_S474_L005 551 57875A_S478_L005
57875A_S478_L005 551 6316_S68
